start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
368332.58,10.14,368342.73,368342.73,524.34,368867.06,368867.06,0.01,368867.07,534.49,534.48,1.87
368867.08,10.25,368877.33,368877.33,524.24,369401.57,369401.57,0.01,369401.57,534.50,534.49,1.87
369401.58,10.22,369411.80,369411.80,524.43,369936.22,369936.22,0.01,369936.23,534.65,534.50,1.87
369936.24,10.16,369946.39,369946.39,524.11,370470.50,370470.50,0.01,370470.51,534.28,534.66,1.87
370470.52,10.23,370480.75,370480.75,523.60,371004.34,371004.34,0.01,371004.35,533.83,534.28,1.87
371004.36,10.12,371014.47,371014.47,524.15,371538.62,371538.62,0.01,371538.63,534.27,533.84,1.87
371538.63,10.27,371548.91,371548.91,523.78,372072.69,372072.69,0.01,372072.70,534.06,534.27,1.87
372072.70,10.15,372082.85,372082.85,524.06,372606.91,372606.91,0.01,372606.92,534.22,534.07,1.87
372606.93,10.20,372617.13,372617.13,524.35,373141.48,373141.48,0.01,373141.49,534.56,534.22,1.87
373141.49,10.20,373151.69,373151.69,524.18,373675.87,373675.87,0.01,373675.88,534.38,534.57,1.87
373675.88,10.23,373686.12,373686.12,524.12,374210.23,374210.23,0.01,374210.24,534.36,534.39,1.87
374210.25,10.20,374220.45,374220.45,524.49,374744.93,374744.93,0.01,374744.94,534.69,534.36,1.87
374744.94,10.22,374755.16,374755.16,524.40,375279.56,375279.56,0.01,375279.57,534.62,534.70,1.87
375279.57,10.21,375289.79,375289.79,524.24,375814.02,375814.02,0.01,375814.03,534.46,534.63,1.87
375814.04,10.29,375824.33,375824.33,524.24,376348.56,376348.56,0.01,376348.57,534.53,534.47,1.87
376348.57,10.23,376358.81,376358.81,524.53,376883.34,376883.34,0.01,376883.35,534.77,534.54,1.87
376883.35,10.25,376893.60,376893.60,524.27,377417.87,377417.87,0.01,377417.88,534.52,534.78,1.87
377417.88,10.21,377428.10,377428.10,524.42,377952.52,377952.52,0.01,377952.53,534.64,534.53,1.87
377952.53,10.19,377962.72,377962.72,524.71,378487.43,378487.43,0.01,378487.44,534.91,534.65,1.87
378487.45,10.18,378497.63,378497.63,524.31,379021.94,379021.94,0.01,379021.95,534.50,534.91,1.87
379021.95,10.23,379032.18,379032.18,524.24,379556.43,379556.43,0.01,379556.44,534.49,534.51,1.87
379556.44,10.16,379566.61,379566.61,524.16,380090.77,380090.77,0.01,380090.77,534.33,534.49,1.87
380090.78,10.27,380101.05,380101.05,524.63,380625.68,380625.68,0.01,380625.68,534.90,534.34,1.87
380625.69,10.20,380635.89,380635.89,524.11,381160.00,381160.00,0.02,381160.02,534.33,534.91,1.87
381160.02,10.16,381170.18,381170.18,524.32,381694.50,381694.50,0.01,381694.51,534.48,534.34,1.87
381694.51,10.18,381704.70,381704.70,524.50,382229.19,382229.19,0.01,382229.20,534.69,534.49,1.87
382229.21,10.27,382239.48,382239.48,524.69,382764.17,382764.17,0.01,382764.17,534.97,534.69,1.87
382764.18,10.20,382774.39,382774.39,523.83,383298.21,383298.21,0.01,383298.22,534.04,534.97,1.87
383298.23,10.26,383308.49,383308.49,524.22,383832.71,383832.71,0.01,383832.72,534.49,534.04,1.87
383832.72,10.21,383842.94,383842.94,524.09,384367.02,384367.02,0.01,384367.03,534.31,534.50,1.87
384367.04,10.17,384377.20,384377.20,524.18,384901.38,384901.38,0.01,384901.39,534.35,534.31,1.87
384901.39,10.18,384911.57,384911.57,524.33,385435.91,385435.91,0.01,385435.91,534.52,534.36,1.87
385435.92,10.17,385446.09,385446.09,524.08,385970.17,385970.17,0.01,385970.18,534.26,534.53,1.87
385970.18,10.21,385980.39,385980.39,524.38,386504.77,386504.77,0.01,386504.78,534.59,534.27,1.87
386504.78,10.15,386514.94,386514.94,524.50,387039.44,387039.44,0.01,387039.44,534.66,534.60,1.87
387039.45,10.24,387049.69,387049.69,524.10,387573.79,387573.79,0.01,387573.80,534.35,534.67,1.87
387573.80,10.27,387584.08,387584.08,524.09,388108.16,388108.16,0.01,388108.17,534.37,534.35,1.87
388108.17,10.24,388118.42,388118.42,523.94,388642.36,388642.36,0.01,388642.37,534.19,534.37,1.87
388642.37,10.18,388652.55,388652.55,524.08,389176.64,389176.64,0.01,389176.65,534.27,534.20,1.87
389176.65,10.14,389186.79,389186.79,524.08,389710.87,389710.87,0.01,389710.88,534.22,534.28,1.87
389710.88,10.23,389721.11,389721.11,524.12,390245.23,390245.23,0.01,390245.23,534.35,534.23,1.87
390245.24,10.19,390255.43,390255.43,524.26,390779.70,390779.70,0.01,390779.70,534.46,534.36,1.87
390779.71,10.26,390789.96,390789.96,523.75,391313.72,391313.72,0.01,391313.72,534.01,534.47,1.87
391313.73,10.18,391323.90,391323.90,524.53,391848.44,391848.44,0.01,391848.44,534.72,534.02,1.87
391848.45,10.19,391858.64,391858.64,524.87,392383.51,392383.51,0.01,392383.52,535.07,534.72,1.87
392383.53,10.15,392393.68,392393.68,524.32,392918.00,392918.00,0.01,392918.00,534.48,535.07,1.87
392918.01,10.23,392928.24,392928.24,524.46,393452.70,393452.70,0.01,393452.71,534.70,534.48,1.87
393452.71,10.15,393462.87,393462.87,524.62,393987.49,393987.49,0.01,393987.49,534.78,534.70,1.87
393987.50,10.27,393997.77,393997.77,524.00,394521.76,394521.77,0.01,394521.77,534.27,534.79,1.87
394521.78,10.19,394531.97,394531.97,523.93,395055.90,395055.90,0.01,395055.90,534.13,534.28,1.87
395055.91,10.15,395066.06,395066.06,524.11,395590.17,395590.17,0.01,395590.17,534.26,534.13,1.87
395590.18,10.21,395600.39,395600.39,524.15,396124.54,396124.54,0.01,396124.55,534.37,534.27,1.87
396124.56,10.17,396134.73,396134.73,524.12,396658.85,396658.85,0.01,396658.86,534.30,534.38,1.87
396658.86,10.18,396669.04,396669.04,523.96,397193.00,397193.00,0.01,397193.01,534.15,534.31,1.87
397193.01,10.24,397203.25,397203.25,524.48,397727.73,397727.73,0.01,397727.74,534.72,534.15,1.87
397727.74,10.29,397738.03,397738.03,524.71,398262.75,398262.75,0.01,398262.75,535.01,534.73,1.87
398262.76,10.23,398272.99,398272.99,524.18,398797.16,398797.16,0.01,398797.17,534.41,535.02,1.87
398797.18,10.20,398807.38,398807.38,524.10,399331.48,399331.48,0.01,399331.48,534.31,534.42,1.87
399331.49,10.19,399341.68,399341.68,524.15,399865.84,399865.84,0.01,399865.84,534.35,534.31,1.87
399865.85,10.22,399876.07,399876.07,524.11,400400.17,400400.17,0.01,400400.18,534.33,534.36,1.87
400400.19,10.25,400410.44,400410.44,524.47,400934.91,400934.91,0.01,400934.91,534.73,534.34,1.87
400934.92,10.25,400945.16,400945.16,524.27,401469.43,401469.43,0.01,401469.44,534.52,534.73,1.87
401469.44,10.28,401479.72,401479.72,524.19,402003.91,402003.91,0.01,402003.91,534.47,534.52,1.87
402003.92,10.29,402014.20,402014.20,524.27,402538.47,402538.47,0.01,402538.48,534.56,534.48,1.87
402538.48,10.20,402548.68,402548.68,523.83,403072.52,403072.52,0.01,403072.52,534.04,534.57,1.87
403072.53,10.18,403082.71,403082.71,524.37,403607.08,403607.08,0.01,403607.09,534.56,534.04,1.87
403607.09,10.20,403617.30,403617.30,523.81,404141.11,404141.11,0.01,404141.11,534.02,534.57,1.87
404141.12,10.16,404151.28,404151.28,524.86,404676.15,404676.15,0.01,404676.15,535.03,534.03,1.87
404676.16,10.20,404686.36,404686.36,523.88,405210.24,405210.24,0.01,405210.24,534.08,535.04,1.87
405210.25,10.23,405220.48,405220.48,523.87,405744.35,405744.35,0.01,405744.35,534.10,534.09,1.87
405744.36,10.14,405754.50,405754.50,524.14,406278.64,406278.64,0.01,406278.64,534.28,534.11,1.87
406278.65,10.26,406288.90,406288.90,524.30,406813.21,406813.21,0.01,406813.21,534.57,534.29,1.87
406813.22,10.19,406823.41,406823.41,524.13,407347.54,407347.54,0.01,407347.55,534.33,534.57,1.87
407347.55,10.19,407357.74,407357.74,523.69,407881.43,407881.44,0.01,407881.44,533.89,534.33,1.87
407881.45,10.21,407891.66,407891.66,524.88,408416.54,408416.54,0.01,408416.55,535.10,533.90,1.87
408416.55,10.21,408426.77,408426.77,523.97,408950.73,408950.73,0.01,408950.74,534.19,535.11,1.87
408950.75,10.18,408960.92,408960.92,524.56,409485.49,409485.49,0.01,409485.49,534.75,534.19,1.87
409485.50,10.25,409495.75,409495.75,524.24,410019.99,410019.99,0.01,410020.00,534.50,534.75,1.87
410020.01,10.15,410030.17,410030.17,524.44,410554.60,410554.60,0.01,410554.61,534.60,534.51,1.87
410554.61,10.19,410564.81,410564.81,524.06,411088.87,411088.87,0.01,411088.88,534.26,534.60,1.87
411088.88,10.18,411099.07,411099.07,524.32,411623.39,411623.39,0.01,411623.39,534.51,534.27,1.87
411623.40,10.21,411633.61,411633.61,524.21,412157.82,412157.82,0.01,412157.82,534.42,534.52,1.87
412157.83,10.19,412168.02,412168.02,525.00,412693.02,412693.02,0.01,412693.02,535.20,534.43,1.87
412693.03,10.16,412703.19,412703.19,524.12,413227.31,413227.31,0.01,413227.31,534.28,535.20,1.87
413227.32,10.19,413237.51,413237.51,524.04,413761.55,413761.55,0.01,413761.56,534.24,534.29,1.87
413761.57,10.25,413771.82,413771.82,520.13,414291.94,414291.94,0.01,414291.95,530.38,534.25,1.87
414291.95,9.96,414301.92,414301.92,507.03,414808.94,414808.94,0.01,414808.95,517.00,530.39,1.89
414808.96,10.18,414819.13,414819.13,524.51,415343.64,415343.64,0.01,415343.65,534.69,517.00,1.93
415343.65,10.17,415353.82,415353.82,524.05,415877.87,415877.87,0.01,415877.87,534.22,534.70,1.87
415877.88,10.22,415888.10,415888.10,524.10,416412.20,416412.20,0.01,416412.21,534.33,534.23,1.87
416412.21,10.17,416422.39,416422.39,524.27,416946.66,416946.66,0.01,416946.67,534.45,534.33,1.87
416946.67,10.23,416956.90,416956.90,524.18,417481.08,417481.08,0.01,417481.09,534.42,534.46,1.87
417481.09,10.20,417491.29,417491.29,524.18,418015.47,418015.47,0.01,418015.48,534.39,534.42,1.87
418015.49,10.18,418025.67,418025.67,524.25,418549.91,418549.91,0.01,418549.92,534.43,534.39,1.87
418549.92,10.31,418560.23,418560.24,524.13,419084.37,419084.37,0.01,419084.38,534.45,534.44,1.87
419084.38,10.22,419094.60,419094.60,524.25,419618.85,419618.85,0.01,419618.85,534.47,534.46,1.87
419618.86,10.20,419629.06,419629.06,524.05,420153.11,420153.11,0.01,420153.11,534.25,534.48,1.87
420153.12,10.15,420163.27,420163.28,524.34,420687.62,420687.62,0.02,420687.64,534.52,534.26,1.87
420687.64,10.18,420697.82,420697.82,524.27,421222.10,421222.10,0.01,421222.10,534.46,534.52,1.87
421222.11,10.21,421232.32,421232.32,524.10,421756.42,421756.42,0.01,421756.43,534.32,534.47,1.87
421756.44,10.16,421766.60,421766.60,524.15,422290.75,422290.75,0.01,422290.76,534.32,534.32,1.87
422290.76,10.25,422301.01,422301.01,524.11,422825.12,422825.12,0.01,422825.13,534.36,534.33,1.87
422825.13,10.18,422835.31,422835.31,524.08,423359.39,423359.39,0.01,423359.40,534.27,534.37,1.87
423359.40,10.22,423369.63,423369.63,524.46,423894.09,423894.09,0.01,423894.09,534.69,534.27,1.87
423894.10,10.19,423904.29,423904.29,524.04,424428.33,424428.33,0.01,424428.34,534.24,534.69,1.87
424428.35,10.20,424438.55,424438.55,524.32,424962.87,424962.87,0.01,424962.88,534.53,534.25,1.87
424962.88,10.23,424973.12,424973.12,524.05,425497.16,425497.16,0.01,425497.17,534.29,534.53,1.87
425497.17,10.16,425507.34,425507.34,524.47,426031.81,426031.81,0.01,426031.82,534.64,534.29,1.87
426031.82,10.22,426042.05,426042.05,524.14,426566.18,426566.18,0.01,426566.19,534.37,534.65,1.87
426566.20,10.20,426576.39,426576.39,524.18,427100.58,427100.58,0.01,427100.58,534.39,534.37,1.87
427100.59,10.20,427110.79,427110.79,524.17,427634.95,427634.96,0.01,427634.96,534.37,534.39,1.87
427634.97,10.22,427645.19,427645.19,524.00,428169.18,428169.18,0.01,428169.19,534.22,534.38,1.87
428169.20,10.25,428179.45,428179.45,524.20,428703.65,428703.65,0.01,428703.65,534.45,534.23,1.87
428703.66,10.22,428713.88,428713.88,524.51,429238.39,429238.39,0.01,429238.39,534.73,534.46,1.87
429238.40,10.19,429248.59,429248.59,524.01,429772.60,429772.60,0.01,429772.60,534.20,534.74,1.87
429772.61,10.16,429782.77,429782.77,524.28,430307.05,430307.05,0.01,430307.06,534.45,534.21,1.87
430307.06,10.23,430317.29,430317.29,524.50,430841.79,430841.79,0.01,430841.80,534.74,534.45,1.87
430841.80,10.27,430852.08,430852.08,523.88,431375.95,431375.95,0.01,431375.96,534.16,534.74,1.87
431375.97,10.19,431386.15,431386.15,524.20,431910.35,431910.35,0.01,431910.36,534.39,534.16,1.87
431910.37,10.20,431920.57,431920.57,524.23,432444.80,432444.80,0.01,432444.81,534.44,534.40,1.87
432444.81,10.21,432455.02,432455.02,523.93,432978.95,432978.95,0.01,432978.96,534.14,534.44,1.87
432978.96,10.25,432989.21,432989.21,524.30,433513.51,433513.51,0.01,433513.52,534.55,534.15,1.87
433513.52,10.20,433523.72,433523.72,524.26,434047.98,434047.98,0.01,434047.99,534.46,534.56,1.87
434047.99,10.20,434058.19,434058.19,524.00,434582.19,434582.19,0.01,434582.20,534.21,534.47,1.87
434582.21,10.22,434592.43,434592.43,524.25,435116.67,435116.67,0.01,435116.68,534.47,534.22,1.87
435116.69,10.21,435126.89,435126.89,524.11,435651.00,435651.00,0.01,435651.01,534.32,534.48,1.87
435651.01,10.20,435661.21,435661.21,524.30,436185.51,436185.51,0.01,436185.52,534.50,534.33,1.87
436185.52,10.18,436195.71,436195.71,523.96,436719.66,436719.67,0.01,436719.67,534.15,534.51,1.87
436719.68,10.21,436729.89,436729.89,523.93,437253.82,437253.82,0.01,437253.82,534.15,534.16,1.87
437253.83,10.23,437264.06,437264.06,524.28,437788.33,437788.33,0.01,437788.34,534.51,534.15,1.87
437788.35,10.16,437798.50,437798.50,524.44,438322.94,438322.94,0.01,438322.95,534.60,534.51,1.87
438322.95,10.25,438333.21,438333.21,524.04,438857.25,438857.25,0.01,438857.26,534.30,534.61,1.87
438857.26,10.29,438867.55,438867.55,524.12,439391.67,439391.67,0.01,439391.68,534.41,534.31,1.87
439391.68,10.16,439401.84,439401.85,524.06,439925.91,439925.91,0.01,439925.91,534.23,534.42,1.87
439925.92,10.20,439936.12,439936.12,524.15,440460.27,440460.27,0.01,440460.27,534.36,534.24,1.87
440460.28,10.21,440470.49,440470.49,524.02,440994.51,440994.51,0.01,440994.51,534.23,534.36,1.87
440994.52,10.19,441004.71,441004.71,524.01,441528.72,441528.72,0.01,441528.73,534.21,534.24,1.87
441528.73,10.23,441538.96,441538.96,524.19,442063.15,442063.15,0.01,442063.16,534.43,534.21,1.87
442063.16,10.21,442073.38,442073.38,524.08,442597.45,442597.45,0.01,442597.46,534.30,534.43,1.87
442597.47,10.24,442607.71,442607.71,524.11,443131.82,443131.82,0.01,443131.82,534.35,534.31,1.87
443131.83,10.24,443142.07,443142.07,524.00,443666.07,443666.07,0.01,443666.07,534.24,534.36,1.87
443666.08,10.22,443676.30,443676.30,523.86,444200.16,444200.16,0.01,444200.17,534.09,534.25,1.87
444200.17,10.22,444210.40,444210.40,524.36,444734.76,444734.76,0.01,444734.77,534.59,534.10,1.87
444734.77,10.24,444745.01,444745.01,524.52,445269.54,445269.54,0.01,445269.54,534.77,534.60,1.87
445269.55,10.23,445279.78,445279.78,524.22,445803.99,445804.00,0.02,445804.02,534.47,534.78,1.87
445804.02,10.16,445814.18,445814.18,524.31,446338.50,446338.50,0.01,446338.50,534.48,534.47,1.87
446338.51,10.21,446348.72,446348.72,524.11,446872.83,446872.83,0.01,446872.83,534.32,534.49,1.87
446872.84,10.22,446883.06,446883.06,524.11,447407.17,447407.17,0.01,447407.18,534.34,534.33,1.87
447407.19,10.19,447417.38,447417.38,524.04,447941.42,447941.42,0.01,447941.42,534.24,534.35,1.87
447941.43,10.16,447951.59,447951.59,524.07,448475.66,448475.66,0.01,448475.67,534.24,534.24,1.87
448475.67,10.24,448485.91,448485.91,523.98,449009.89,449009.89,0.01,449009.90,534.23,534.25,1.87
449009.90,10.20,449020.11,449020.11,523.59,449543.70,449543.70,0.01,449543.70,533.80,534.23,1.87
449543.71,10.25,449553.96,449553.96,524.08,450078.04,450078.04,0.01,450078.05,534.34,533.80,1.87
450078.05,10.26,450088.31,450088.31,524.13,450612.45,450612.45,0.01,450612.46,534.40,534.35,1.87
450612.46,10.17,450622.63,450622.63,524.20,451146.84,451146.84,0.01,451146.84,534.38,534.41,1.87
451146.85,10.20,451157.04,451157.04,524.05,451681.09,451681.10,0.01,451681.10,534.25,534.39,1.87
451681.11,10.24,451691.35,451691.35,524.34,452215.69,452215.69,0.01,452215.69,534.59,534.26,1.87
452215.70,10.19,452225.89,452225.89,524.22,452750.11,452750.11,0.01,452750.12,534.42,534.59,1.87
452750.13,10.23,452760.36,452760.36,524.28,453284.64,453284.64,0.01,453284.65,534.52,534.43,1.87
453284.65,10.20,453294.86,453294.86,524.60,453819.46,453819.46,0.01,453819.47,534.82,534.53,1.87
453819.48,10.26,453829.74,453829.74,524.06,454353.80,454353.80,0.01,454353.81,534.33,534.82,1.87
454353.82,10.24,454364.06,454364.06,524.23,454888.29,454888.29,0.01,454888.29,534.48,534.34,1.87
454888.30,10.20,454898.49,454898.49,524.29,455422.79,455422.79,0.01,455422.79,534.49,534.48,1.87
455422.80,10.25,455433.05,455433.05,524.09,455957.14,455957.14,0.01,455957.14,534.35,534.50,1.87
455957.15,10.26,455967.41,455967.41,524.13,456491.53,456491.53,0.01,456491.54,534.39,534.35,1.87
456491.55,10.17,456501.71,456501.71,524.31,457026.02,457026.02,0.01,457026.03,534.48,534.40,1.87
457026.04,10.19,457036.23,457036.23,524.04,457560.27,457560.27,0.01,457560.27,534.24,534.49,1.87
457560.28,10.15,457570.43,457570.43,524.45,458094.88,458094.88,0.01,458094.88,534.60,534.24,1.87
458094.89,10.18,458105.07,458105.07,523.69,458628.76,458628.76,0.01,458628.77,533.88,534.61,1.87
458628.78,10.23,458639.01,458639.01,523.91,459162.92,459162.92,0.01,459162.93,534.15,533.89,1.87
459162.94,10.24,459173.18,459173.18,524.40,459697.58,459697.58,0.01,459697.59,534.65,534.16,1.87
459697.59,10.20,459707.79,459707.79,523.99,460231.78,460231.78,0.01,460231.79,534.20,534.65,1.87
460231.79,10.19,460241.98,460241.98,524.11,460766.09,460766.09,0.01,460766.10,534.30,534.20,1.87
460766.10,10.25,460776.35,460776.36,524.27,461300.63,461300.63,0.01,461300.64,534.53,534.31,1.87
461300.64,10.18,461310.82,461310.82,524.40,461835.22,461835.22,0.01,461835.23,534.59,534.54,1.87
461835.24,10.25,461845.48,461845.48,524.29,462369.77,462369.77,0.01,462369.78,534.55,534.59,1.87
462369.79,10.19,462379.97,462379.97,524.44,462904.41,462904.41,0.01,462904.42,534.63,534.55,1.87
462904.42,10.14,462914.56,462914.56,523.90,463438.47,463438.47,0.01,463438.47,534.05,534.64,1.87
463438.48,10.19,463448.67,463448.67,524.36,463973.03,463973.03,0.01,463973.03,534.55,534.06,1.87
463973.04,10.17,463983.21,463983.21,524.42,464507.63,464507.63,0.01,464507.64,534.60,534.56,1.87
464507.65,10.17,464517.81,464517.81,524.52,465042.34,465042.34,0.01,465042.34,534.70,534.61,1.87
465042.35,10.19,465052.54,465052.54,524.02,465576.56,465576.56,0.01,465576.57,534.22,534.70,1.87
465576.58,10.21,465586.79,465586.79,524.29,466111.08,466111.08,0.01,466111.08,534.51,534.23,1.87
466111.09,10.25,466121.34,466121.34,524.15,466645.49,466645.49,0.01,466645.50,534.41,534.51,1.87
466645.51,10.16,466655.67,466655.67,523.98,467179.65,467179.65,0.01,467179.66,534.15,534.42,1.87
467179.66,10.23,467189.89,467189.89,524.32,467714.21,467714.21,0.01,467714.21,534.55,534.15,1.87
467714.22,10.22,467724.43,467724.43,523.76,468248.19,468248.19,0.01,468248.20,533.98,534.56,1.87
468248.20,10.18,468258.38,468258.38,524.33,468782.71,468782.71,0.01,468782.72,534.51,533.99,1.87
468782.72,10.24,468792.97,468792.97,523.86,469316.83,469316.83,0.01,469316.84,534.12,534.52,1.87
469316.85,10.18,469327.03,469327.03,523.89,469850.91,469850.91,0.01,469850.92,534.07,534.12,1.87
469850.92,10.22,469861.15,469861.15,523.92,470385.07,470385.07,0.01,470385.07,534.15,534.08,1.87
470385.08,10.21,470395.29,470395.29,524.24,470919.53,470919.53,0.01,470919.53,534.46,534.15,1.87
470919.54,10.16,470929.70,470929.70,524.09,471453.80,471453.80,0.01,471453.80,534.26,534.46,1.87
471453.81,10.29,471464.10,471464.10,524.17,471988.28,471988.28,0.01,471988.29,534.48,534.27,1.87
471988.29,10.21,471998.51,471998.51,524.16,472522.67,472522.67,0.01,472522.68,534.38,534.48,1.87
472522.68,10.20,472532.88,472532.88,524.37,473057.25,473057.25,0.01,473057.26,534.58,534.39,1.87
473057.26,10.18,473067.44,473067.44,524.01,473591.45,473591.45,0.01,473591.46,534.20,534.58,1.87
473591.46,10.20,473601.67,473601.67,524.10,474125.76,474125.76,0.01,474125.77,534.31,534.20,1.87
474125.78,9.90,474135.68,474135.68,505.03,474640.70,474640.70,0.01,474640.71,514.93,534.31,1.87
474640.71,9.90,474650.61,474650.61,521.00,475171.61,475171.61,0.01,475171.62,530.91,514.94,1.94
475171.63,10.25,475181.88,475181.88,523.80,475705.67,475705.67,0.01,475705.68,534.05,530.91,1.88
475705.69,10.20,475715.89,475715.89,524.38,476240.27,476240.27,0.01,476240.27,534.59,534.06,1.87
476240.28,10.19,476250.47,476250.47,523.59,476774.07,476774.07,0.01,476774.07,533.80,534.59,1.87
476774.08,10.23,476784.31,476784.31,524.14,477308.46,477308.46,0.01,477308.46,534.38,533.80,1.87
477308.47,10.14,477318.61,477318.61,524.71,477843.32,477843.32,0.01,477843.33,534.86,534.39,1.87
477843.34,10.19,477853.52,477853.52,524.11,478377.63,478377.63,0.01,478377.64,534.31,534.87,1.87
478377.65,10.18,478387.83,478387.83,524.14,478911.97,478911.97,0.01,478911.98,534.33,534.31,1.87
478911.99,10.18,478922.16,478922.16,524.09,479446.26,479446.26,0.01,479446.26,534.28,534.34,1.87
479446.27,10.24,479456.51,479456.51,524.45,479980.96,479980.96,0.01,479980.97,534.70,534.28,1.87
479980.97,10.24,479991.21,479991.21,523.89,480515.10,480515.10,0.01,480515.11,534.13,534.70,1.87
480515.11,10.25,480525.36,480525.36,524.37,481049.74,481049.74,0.01,481049.75,534.63,534.14,1.87
481049.75,10.13,481059.88,481059.88,524.03,481583.91,481583.91,0.01,481583.92,534.17,534.64,1.87
481583.92,10.19,481594.12,481594.12,524.52,482118.63,482118.63,0.01,482118.64,534.72,534.17,1.87
482118.64,10.22,482128.86,482128.86,524.19,482653.05,482653.05,0.01,482653.06,534.41,534.72,1.87
482653.06,10.24,482663.31,482663.31,524.01,483187.32,483187.32,0.01,483187.33,534.26,534.42,1.87
483187.33,10.19,483197.52,483197.52,524.14,483721.66,483721.66,0.01,483721.67,534.34,534.27,1.87
483721.68,10.18,483731.85,483731.85,525.22,484257.08,484257.08,0.01,484257.08,535.41,534.35,1.87
484257.09,10.22,484267.31,484267.31,524.17,484791.48,484791.48,0.01,484791.49,534.40,535.41,1.87
484791.49,10.27,484801.76,484801.76,524.53,485326.30,485326.30,0.01,485326.30,534.81,534.40,1.87
485326.31,10.26,485336.57,485336.57,524.16,485860.73,485860.73,0.01,485860.74,534.43,534.82,1.87
485860.74,10.21,485870.96,485870.96,524.43,486395.38,486395.38,0.01,486395.39,534.65,534.44,1.87
486395.40,10.21,486405.61,486405.61,524.14,486929.75,486929.75,0.01,486929.76,534.36,534.65,1.87
486929.76,10.25,486940.01,486940.01,524.14,487464.15,487464.15,0.01,487464.16,534.39,534.36,1.87
487464.16,10.15,487474.31,487474.31,524.21,487998.52,487998.52,0.01,487998.53,534.37,534.40,1.87
487998.54,10.18,488008.72,488008.72,523.91,488532.63,488532.63,0.01,488532.64,534.10,534.38,1.87
488532.64,10.15,488542.80,488542.80,524.23,489067.03,489067.03,0.01,489067.03,534.39,534.11,1.87
489067.04,10.26,489077.30,489077.30,524.50,489601.80,489601.80,0.01,489601.81,534.77,534.40,1.87
489601.81,10.25,489612.06,489612.06,524.23,490136.29,490136.29,0.01,490136.30,534.48,534.77,1.87
490136.30,10.16,490146.46,490146.46,524.46,490670.92,490670.92,0.01,490670.93,534.63,534.49,1.87
490670.94,10.17,490681.11,490681.11,524.08,491205.19,491205.19,0.01,491205.20,534.26,534.63,1.87
491205.20,10.28,491215.48,491215.48,524.23,491739.71,491739.71,0.01,491739.72,534.52,534.27,1.87
491739.72,10.22,491749.95,491749.95,523.98,492273.93,492273.93,0.01,492273.93,534.21,534.52,1.87
492273.94,10.20,492284.14,492284.14,524.45,492808.60,492808.60,0.01,492808.60,534.66,534.22,1.87
492808.61,10.13,492818.74,492818.74,524.14,493342.88,493342.88,0.01,493342.88,534.28,534.67,1.87
493342.89,10.19,493353.08,493353.08,524.17,493877.25,493877.25,0.01,493877.26,534.37,534.28,1.87
493877.26,10.28,493887.54,493887.54,524.28,494411.83,494411.83,0.01,494411.84,534.57,534.38,1.87
494411.84,10.20,494422.04,494422.04,524.22,494946.27,494946.27,0.01,494946.27,534.43,534.58,1.87
494946.28,10.21,494956.49,494956.49,524.24,495480.73,495480.73,0.01,495480.74,534.46,534.44,1.87
495480.75,10.18,495490.93,495490.93,524.09,496015.02,496015.02,0.01,496015.02,534.28,534.47,1.87
496015.03,10.21,496025.24,496025.24,523.90,496549.14,496549.14,0.01,496549.15,534.12,534.28,1.87
496549.15,10.19,496559.35,496559.35,524.26,497083.60,497083.60,0.01,497083.61,534.46,534.13,1.87
497083.62,10.19,497093.81,497093.81,523.79,497617.60,497617.60,0.01,497617.61,533.99,534.46,1.87
497617.62,10.19,497627.81,497627.81,523.88,498151.69,498151.69,0.01,498151.70,534.08,534.00,1.87
498151.70,10.21,498161.92,498161.92,524.09,498686.00,498686.01,0.01,498686.01,534.31,534.09,1.87
498686.02,10.19,498696.21,498696.21,524.00,499220.21,499220.21,0.01,499220.21,534.20,534.31,1.87
499220.22,10.17,499230.39,499230.39,524.23,499754.62,499754.62,0.01,499754.62,534.41,534.20,1.87
499754.63,10.20,499764.83,499764.83,524.03,500288.86,500288.86,0.01,500288.87,534.24,534.41,1.87
500288.87,10.16,500299.03,500299.03,524.48,500823.52,500823.52,0.01,500823.52,534.65,534.24,1.87
500823.53,10.18,500833.71,500833.71,524.06,501357.76,501357.76,0.01,501357.77,534.24,534.66,1.87
501357.78,10.29,501368.07,501368.07,523.80,501891.87,501891.87,0.03,501891.90,534.12,534.25,1.87
501891.90,10.17,501902.07,501902.07,524.62,502426.69,502426.69,0.01,502426.69,534.79,534.12,1.87
502426.70,10.16,502436.86,502436.86,523.85,502960.70,502960.70,0.01,502960.71,534.01,534.80,1.87
502960.72,10.26,502970.97,502970.97,523.97,503494.95,503494.95,0.01,503494.95,534.24,534.02,1.87
503494.96,10.21,503505.17,503505.17,524.51,504029.68,504029.68,0.01,504029.68,534.72,534.25,1.87
504029.69,10.16,504039.86,504039.86,523.89,504563.74,504563.74,0.01,504563.75,534.06,534.73,1.87
504563.76,10.22,504573.98,504573.98,524.61,505098.58,505098.58,0.01,505098.59,534.84,534.06,1.87
505098.60,10.28,505108.88,505108.88,524.15,505633.03,505633.03,0.01,505633.04,534.44,534.84,1.87
