start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
422413.62,9.80,422423.42,422423.42,18.94,422442.37,422442.37,0.01,422442.37,28.75,nan,nan
422442.38,9.78,422452.16,422452.16,18.95,422471.11,422471.11,0.01,422471.12,28.74,28.76,34.78
422471.12,9.81,422480.94,422480.94,18.95,422499.89,422499.89,0.01,422499.89,28.77,28.75,34.79
422499.89,9.84,422509.73,422509.73,19.06,422528.79,422528.79,0.01,422528.80,28.90,28.77,34.76
422528.80,9.81,422538.61,422538.61,19.11,422557.72,422557.72,0.01,422557.73,28.93,28.91,34.59
422557.73,9.85,422567.58,422567.58,18.96,422586.53,422586.53,0.01,422586.54,28.81,28.93,34.57
422586.54,9.80,422596.34,422596.34,18.92,422615.26,422615.26,0.01,422615.26,28.72,28.81,34.70
422615.27,9.85,422625.11,422625.11,18.94,422644.06,422644.06,0.01,422644.06,28.80,28.72,34.82
422644.07,9.84,422653.91,422653.91,18.93,422672.84,422672.84,0.01,422672.84,28.78,28.80,34.72
422672.84,9.82,422682.67,422682.67,19.04,422701.70,422701.70,0.01,422701.71,28.87,28.78,34.75
422701.71,9.79,422711.51,422711.51,19.07,422730.58,422730.58,0.01,422730.59,28.88,28.87,34.64
422730.59,9.78,422740.37,422740.37,18.92,422759.29,422759.29,0.01,422759.30,28.71,28.88,34.63
422759.30,9.75,422769.05,422769.05,18.96,422788.01,422788.01,0.01,422788.02,28.72,28.71,34.83
422788.02,9.77,422797.79,422797.79,18.94,422816.73,422816.73,0.01,422816.74,28.72,28.72,34.82
422816.74,9.81,422826.55,422826.55,18.95,422845.51,422845.51,0.01,422845.51,28.77,28.72,34.82
422845.52,9.78,422855.29,422855.29,19.04,422874.34,422874.34,0.01,422874.34,28.83,28.77,34.75
422874.34,9.83,422884.17,422884.17,19.05,422903.23,422903.23,0.01,422903.23,28.89,28.83,34.69
422903.23,9.79,422913.03,422913.03,18.95,422931.98,422931.98,0.01,422931.98,28.75,28.89,34.61
422931.98,9.82,422941.80,422941.80,19.00,422960.80,422960.80,0.01,422960.81,28.82,28.75,34.78
422960.81,9.82,422970.63,422970.63,18.96,422989.59,422989.59,0.01,422989.60,28.79,28.83,34.69
422989.60,9.82,422999.42,422999.42,18.92,423018.33,423018.33,0.01,423018.34,28.74,28.79,34.73
423018.34,9.79,423028.14,423028.14,18.91,423047.05,423047.05,0.01,423047.05,28.71,28.74,34.79
423047.06,9.81,423056.86,423056.86,18.52,423075.38,423075.38,0.01,423075.39,28.33,28.71,34.83
423075.39,9.79,423085.18,423085.18,18.41,423103.59,423103.59,0.01,423103.60,28.21,28.33,35.30
423103.60,9.85,423113.45,423113.45,18.43,423131.88,423131.89,0.01,423131.89,28.29,28.21,35.45
423131.90,9.79,423141.69,423141.69,18.31,423159.99,423159.99,0.01,423160.00,28.11,28.30,35.34
423160.01,9.79,423169.80,423169.80,18.33,423188.12,423188.12,0.01,423188.13,28.12,28.11,35.57
423188.13,9.78,423197.91,423197.91,18.40,423216.31,423216.31,0.01,423216.32,28.18,28.12,35.56
423216.32,9.75,423226.07,423226.07,18.40,423244.47,423244.47,0.01,423244.48,28.16,28.19,35.48
423244.48,9.75,423254.22,423254.22,18.32,423272.54,423272.54,0.01,423272.55,28.07,28.16,35.51
423272.55,9.88,423282.43,423282.43,18.33,423300.76,423300.76,0.01,423300.76,28.21,28.07,35.62
423300.77,9.80,423310.56,423310.56,18.36,423328.92,423328.92,0.01,423328.93,28.16,28.22,35.44
423328.93,9.75,423338.68,423338.68,18.32,423357.01,423357.01,0.01,423357.01,28.08,28.16,35.51
423357.02,9.78,423366.80,423366.80,18.43,423385.23,423385.23,0.01,423385.23,28.22,28.08,35.61
423385.24,9.83,423395.07,423395.07,18.52,423413.59,423413.59,0.01,423413.60,28.36,28.22,35.43
423413.60,9.80,423423.40,423423.40,18.34,423441.74,423441.74,0.01,423441.75,28.15,28.36,35.26
423441.75,9.86,423451.61,423451.61,18.37,423469.99,423469.99,0.01,423469.99,28.24,28.15,35.52
423470.00,9.76,423479.76,423479.76,18.35,423498.11,423498.11,0.01,423498.12,28.12,28.24,35.41
423498.12,9.90,423508.02,423508.02,18.31,423526.33,423526.33,0.01,423526.34,28.22,28.12,35.56
423526.34,9.80,423536.14,423536.14,18.42,423554.55,423554.55,0.01,423554.56,28.22,28.22,35.44
423554.56,9.81,423564.37,423564.37,18.44,423582.81,423582.81,0.01,423582.82,28.25,28.23,35.43
423582.82,9.79,423592.61,423592.61,18.32,423610.93,423610.93,0.01,423610.94,28.12,28.25,35.39
423610.94,9.78,423620.71,423620.71,18.38,423639.09,423639.09,0.01,423639.10,28.16,28.12,35.56
423639.10,9.77,423648.87,423648.87,18.40,423667.27,423667.27,0.01,423667.28,28.17,28.16,35.51
423667.28,9.80,423677.08,423677.08,18.31,423695.39,423695.39,0.01,423695.40,28.12,28.18,35.49
423695.40,9.80,423705.21,423705.21,18.43,423723.64,423723.64,0.01,423723.65,28.24,28.13,35.55
423723.65,9.78,423733.43,423733.43,18.47,423751.90,423751.90,0.01,423751.90,28.26,28.24,35.40
423751.91,9.80,423761.70,423761.70,18.37,423780.08,423780.08,0.01,423780.08,28.18,28.26,35.39
423780.09,9.78,423789.86,423789.86,18.32,423808.18,423808.18,0.01,423808.19,28.10,28.18,35.48
423808.19,9.74,423817.93,423817.93,18.38,423836.31,423836.31,0.01,423836.32,28.13,28.10,35.58
423836.32,9.79,423846.11,423846.11,18.36,423864.47,423864.47,0.01,423864.48,28.16,28.13,35.55
423864.48,9.87,423874.35,423874.35,18.53,423892.88,423892.88,0.01,423892.89,28.41,28.16,35.51
423892.89,9.79,423902.68,423902.68,18.44,423921.12,423921.12,0.01,423921.13,28.24,28.41,35.20
423921.13,9.75,423930.88,423930.88,18.31,423949.19,423949.19,0.01,423949.20,28.07,28.24,35.41
423949.20,9.77,423958.97,423958.97,18.39,423977.36,423977.36,0.01,423977.37,28.17,28.07,35.62
423977.37,9.78,423987.15,423987.15,18.38,424005.53,424005.53,0.01,424005.54,28.17,28.17,35.50
424005.54,9.77,424015.31,424015.31,18.39,424033.70,424033.70,0.01,424033.70,28.16,28.17,35.50
424033.72,9.81,424043.53,424043.53,18.45,424061.98,424061.98,0.01,424061.99,28.27,28.18,35.49
424061.99,9.77,424071.76,424071.76,18.44,424090.20,424090.20,0.01,424090.21,28.22,28.27,35.37
424090.21,9.79,424099.99,424099.99,18.52,424118.51,424118.51,0.01,424118.52,28.31,28.22,35.44
424118.52,9.83,424128.35,424128.35,18.50,424146.85,424146.85,0.01,424146.85,28.33,28.32,35.32
424146.86,9.82,424156.68,424156.68,18.37,424175.04,424175.04,0.01,424175.05,28.19,28.33,35.29
424175.05,9.85,424184.90,424184.90,18.38,424203.28,424203.28,0.01,424203.29,28.24,28.20,35.47
424203.29,9.80,424213.10,424213.10,18.47,424231.57,424231.57,0.01,424231.57,28.28,28.24,35.41
424231.58,9.82,424241.39,424241.39,18.45,424259.85,424259.85,0.01,424259.85,28.28,28.28,35.36
424259.86,9.81,424269.67,424269.67,18.38,424288.05,424288.05,0.01,424288.05,28.20,28.28,35.36
424288.05,9.76,424297.81,424297.81,18.35,424316.16,424316.16,0.01,424316.17,28.11,28.20,35.46
424316.17,9.79,424325.96,424325.96,18.39,424344.35,424344.35,0.01,424344.35,28.18,28.12,35.57
424344.36,9.78,424354.14,424354.14,18.37,424372.51,424372.51,0.01,424372.52,28.16,28.19,35.48
424372.52,9.77,424382.29,424382.29,18.45,424400.73,424400.73,0.01,424400.74,28.22,28.17,35.50
424400.74,9.77,424410.51,424410.51,18.47,424428.99,424428.99,0.01,424429.00,28.25,28.22,35.44
424429.00,9.77,424438.77,424438.77,18.36,424457.13,424457.13,0.01,424457.14,28.14,28.26,35.39
424457.14,9.81,424466.95,424466.95,18.29,424485.24,424485.24,0.01,424485.25,28.11,28.14,35.53
424485.25,9.83,424495.08,424495.08,18.37,424513.45,424513.45,0.01,424513.46,28.21,28.11,35.58
424513.46,9.83,424523.29,424523.29,18.38,424541.67,424541.67,0.01,424541.68,28.21,28.21,35.45
424541.68,9.85,424551.53,424551.53,18.50,424570.03,424570.03,0.01,424570.04,28.36,28.22,35.44
424570.04,9.78,424579.83,424579.83,18.47,424598.30,424598.30,0.01,424598.30,28.26,28.36,35.26
424598.30,9.83,424608.13,424608.13,18.36,424626.49,424626.49,0.01,424626.50,28.19,28.26,35.38
424626.50,9.78,424636.28,424636.28,18.33,424654.60,424654.60,0.01,424654.61,28.11,28.19,35.47
424654.61,9.84,424664.45,424664.45,18.32,424682.77,424682.77,0.01,424682.78,28.16,28.11,35.57
424682.78,9.80,424692.58,424692.58,18.38,424710.96,424710.96,0.01,424710.96,28.19,28.17,35.50
424710.98,9.80,424720.78,424720.78,18.46,424739.24,424739.24,0.01,424739.25,28.27,28.20,35.46
424739.25,9.80,424749.05,424749.05,18.46,424767.51,424767.51,0.01,424767.52,28.27,28.27,35.37
424767.52,9.84,424777.36,424777.36,18.39,424795.75,424795.75,0.01,424795.76,28.24,28.27,35.37
424795.76,9.83,424805.59,424805.59,18.40,424823.99,424823.99,0.01,424824.00,28.24,28.24,35.41
424824.01,9.83,424833.84,424833.84,18.33,424852.17,424852.17,0.01,424852.18,28.17,28.24,35.40
424852.18,9.78,424861.96,424861.96,18.36,424880.32,424880.32,0.01,424880.33,28.15,28.18,35.49
424880.33,9.77,424890.10,424890.10,18.43,424908.53,424908.53,0.01,424908.54,28.21,28.15,35.53
424908.54,9.80,424918.34,424918.34,18.51,424936.85,424936.85,0.01,424936.86,28.32,28.21,35.45
424936.86,9.78,424946.65,424946.65,18.38,424965.02,424965.02,0.01,424965.03,28.17,28.32,35.31
424965.03,9.77,424974.81,424974.81,18.39,424993.20,424993.20,0.01,424993.20,28.17,28.17,35.50
424993.21,9.78,425002.98,425002.98,18.38,425021.37,425021.37,0.01,425021.37,28.17,28.17,35.50
425021.38,9.77,425031.14,425031.14,18.32,425049.47,425049.47,0.01,425049.47,28.10,28.17,35.50
425049.48,9.79,425059.26,425059.26,18.47,425077.73,425077.73,0.01,425077.74,28.26,28.10,35.59
425077.74,9.89,425087.63,425087.63,18.51,425106.14,425106.14,0.01,425106.15,28.41,28.27,35.38
425106.15,9.91,425116.06,425116.06,18.38,425134.44,425134.44,0.01,425134.45,28.30,28.41,35.20
425134.45,9.81,425144.26,425144.26,18.35,425162.61,425162.62,0.01,425162.62,28.17,28.30,35.33
425162.62,9.82,425172.44,425172.44,18.31,425190.75,425190.75,0.01,425190.76,28.14,28.17,35.49
425190.77,9.84,425200.61,425200.61,18.37,425218.98,425218.98,0.01,425218.98,28.22,28.14,35.54
425218.99,9.84,425228.83,425228.83,18.46,425247.29,425247.29,0.01,425247.30,28.31,28.22,35.43
425247.30,9.80,425257.10,425257.10,18.42,425275.52,425275.52,0.01,425275.53,28.23,28.31,35.32
425275.53,9.80,425285.33,425285.33,18.70,425304.04,425304.04,0.01,425304.04,28.51,28.23,35.42
425304.04,9.80,425313.84,425313.84,18.34,425332.18,425332.18,0.01,425332.19,28.14,28.52,35.07
425332.19,9.78,425341.97,425341.97,18.34,425360.31,425360.31,0.01,425360.32,28.13,28.14,35.53
425360.32,9.78,425370.10,425370.10,18.33,425388.44,425388.44,0.01,425388.44,28.12,28.13,35.54
425388.46,9.82,425398.28,425398.28,18.41,425416.69,425416.69,0.01,425416.70,28.24,28.14,35.54
425416.70,9.88,425426.58,425426.58,18.44,425445.03,425445.03,0.01,425445.03,28.33,28.25,35.40
425445.04,9.78,425454.82,425454.82,18.37,425473.19,425473.19,0.01,425473.20,28.16,28.33,35.29
425473.20,9.82,425483.02,425483.02,18.30,425501.32,425501.32,0.01,425501.33,28.13,28.16,35.51
425501.33,9.80,425511.13,425511.13,18.34,425529.47,425529.47,0.01,425529.48,28.15,28.13,35.55
425529.48,9.88,425539.36,425539.36,18.35,425557.70,425557.70,0.01,425557.71,28.23,28.15,35.52
425557.71,9.84,425567.55,425567.55,18.42,425585.97,425585.97,0.01,425585.98,28.26,28.23,35.42
425585.98,9.82,425595.79,425595.79,18.39,425614.19,425614.19,0.01,425614.19,28.22,28.27,35.38
425614.20,9.83,425624.02,425624.02,18.31,425642.33,425642.33,0.01,425642.34,28.14,28.22,35.44
425642.34,9.81,425652.16,425652.16,18.33,425670.49,425670.49,0.01,425670.50,28.15,28.15,35.53
425670.50,9.88,425680.38,425680.38,18.36,425698.74,425698.74,0.01,425698.75,28.25,28.16,35.52
425698.75,9.87,425708.62,425708.62,18.31,425726.93,425726.93,0.01,425726.94,28.18,28.25,35.39
425726.94,9.82,425736.75,425736.75,18.40,425755.15,425755.15,0.01,425755.16,28.23,28.19,35.48
425755.16,9.83,425765.00,425765.00,18.40,425783.40,425783.40,0.01,425783.40,28.24,28.23,35.43
425783.40,9.86,425793.27,425793.27,18.34,425811.61,425811.61,0.01,425811.62,28.21,28.24,35.41
425811.62,9.81,425821.43,425821.43,18.31,425839.74,425839.74,0.01,425839.74,28.12,28.22,35.44
425839.75,9.78,425849.53,425849.53,18.36,425867.89,425867.89,0.01,425867.90,28.15,28.13,35.55
425867.90,9.85,425877.75,425877.75,18.32,425896.07,425896.07,0.01,425896.08,28.18,28.15,35.52
425896.08,9.78,425905.85,425905.86,18.37,425924.23,425924.23,0.01,425924.23,28.15,28.18,35.48
425924.23,9.84,425934.08,425934.08,18.46,425952.54,425952.54,0.01,425952.55,28.31,28.16,35.52
425952.55,9.83,425962.38,425962.38,18.33,425980.72,425980.72,0.01,425980.72,28.17,28.32,35.31
425980.73,9.82,425990.55,425990.55,18.37,426008.92,426008.92,0.01,426008.93,28.20,28.17,35.49
426008.93,9.84,426018.78,426018.78,18.34,426037.12,426037.12,0.01,426037.13,28.20,28.21,35.45
426037.13,9.80,426046.93,426046.93,18.29,426065.22,426065.22,0.02,426065.24,28.11,28.20,35.46
426065.24,9.84,426075.09,426075.09,18.43,426093.51,426093.51,0.01,426093.52,28.28,28.11,35.57
426093.52,9.83,426103.35,426103.35,18.44,426121.79,426121.79,0.01,426121.80,28.28,28.28,35.36
426121.80,9.81,426131.61,426131.61,18.33,426149.94,426149.94,0.01,426149.95,28.15,28.28,35.36
426149.95,9.80,426159.75,426159.75,18.32,426178.07,426178.07,0.01,426178.08,28.13,28.15,35.53
426178.09,9.82,426187.90,426187.90,18.32,426206.22,426206.22,0.01,426206.23,28.15,28.14,35.54
426206.23,9.80,426216.03,426216.03,18.34,426234.37,426234.37,0.01,426234.37,28.14,28.15,35.53
426234.38,9.86,426244.24,426244.24,18.41,426262.65,426262.65,0.01,426262.66,28.28,28.14,35.53
426262.66,9.80,426272.46,426272.46,18.42,426290.88,426290.88,0.01,426290.88,28.22,28.29,35.35
426290.89,9.81,426300.69,426300.69,18.37,426319.06,426319.06,0.01,426319.07,28.18,28.22,35.43
426319.07,9.80,426328.87,426328.87,18.35,426347.21,426347.21,0.01,426347.22,28.15,28.18,35.48
426347.22,9.88,426357.10,426357.10,18.31,426375.40,426375.40,0.01,426375.41,28.19,28.16,35.52
426375.41,9.82,426385.23,426385.23,18.34,426403.57,426403.57,0.01,426403.58,28.16,28.19,35.47
426403.58,9.83,426413.41,426413.41,18.84,426432.25,426432.25,0.01,426432.26,28.68,28.17,35.50
426432.26,9.91,426442.17,426442.17,21.59,426463.76,426463.76,0.01,426463.77,31.51,28.68,34.87
426463.77,9.91,426473.68,426473.68,20.52,426494.20,426494.20,0.01,426494.21,30.44,31.51,31.74
426494.21,9.91,426504.12,426504.12,21.49,426525.61,426525.61,0.01,426525.61,31.40,30.44,32.85
426525.62,9.88,426535.50,426535.50,18.51,426554.01,426554.01,0.01,426554.01,28.40,31.40,31.84
426554.02,10.01,426564.02,426564.02,18.44,426582.46,426582.46,0.01,426582.47,28.46,28.40,35.21
426582.47,9.93,426592.40,426592.40,18.55,426610.95,426610.95,0.01,426610.96,28.48,28.46,35.14
426610.96,9.98,426620.94,426620.94,18.48,426639.42,426639.42,0.01,426639.43,28.47,28.49,35.10
426639.43,9.81,426649.24,426649.24,18.36,426667.60,426667.60,0.01,426667.61,28.18,28.47,35.13
426667.61,9.88,426677.50,426677.50,18.38,426695.88,426695.88,0.01,426695.88,28.27,28.18,35.48
426695.89,9.83,426705.72,426705.72,18.35,426724.07,426724.07,0.01,426724.08,28.19,28.27,35.37
426724.08,9.78,426733.85,426733.85,18.29,426752.14,426752.15,0.01,426752.16,28.08,28.19,35.47
426752.16,9.77,426761.93,426761.93,18.39,426780.31,426780.31,0.01,426780.32,28.16,28.08,35.61
426780.32,9.79,426790.11,426790.11,18.41,426808.52,426808.52,0.01,426808.53,28.21,28.17,35.50
426808.53,9.81,426818.34,426818.34,18.35,426836.69,426836.69,0.01,426836.70,28.16,28.21,35.45
426836.70,9.85,426846.54,426846.54,18.36,426864.90,426864.91,0.01,426864.91,28.21,28.17,35.50
426864.91,9.82,426874.74,426874.74,18.34,426893.08,426893.08,0.01,426893.09,28.17,28.22,35.44
426893.09,9.78,426902.87,426902.87,18.37,426921.24,426921.24,0.01,426921.24,28.15,28.17,35.49
426921.25,9.80,426931.05,426931.05,18.46,426949.50,426949.50,0.01,426949.51,28.26,28.16,35.51
426949.51,9.80,426959.31,426959.31,18.40,426977.71,426977.71,0.01,426977.71,28.20,28.27,35.38
426977.71,9.90,426987.62,426987.62,18.36,427005.98,427005.98,0.01,427005.99,28.27,28.20,35.46
427005.99,9.79,427015.78,427015.78,18.32,427034.10,427034.10,0.01,427034.11,28.12,28.27,35.37
427034.11,9.78,427043.89,427043.89,18.34,427062.23,427062.23,0.01,427062.23,28.13,28.12,35.56
427062.24,9.81,427072.05,427072.05,18.32,427090.37,427090.37,0.01,427090.37,28.14,28.13,35.55
427090.38,9.81,427100.18,427100.18,18.42,427118.60,427118.60,0.01,427118.61,28.23,28.14,35.54
427118.61,9.79,427128.40,427128.40,18.40,427146.80,427146.80,0.01,427146.81,28.20,28.24,35.42
427146.81,9.81,427156.62,427156.62,18.35,427174.96,427174.96,0.01,427174.97,28.16,28.20,35.46
427174.97,9.90,427184.87,427184.87,18.34,427203.21,427203.21,0.01,427203.22,28.24,28.16,35.51
427203.22,9.80,427213.02,427213.02,18.31,427231.34,427231.34,0.01,427231.34,28.13,28.25,35.40
427231.35,9.78,427241.12,427241.12,18.33,427259.45,427259.45,0.01,427259.46,28.11,28.13,35.55
427259.46,9.86,427269.32,427269.32,18.39,427287.71,427287.71,0.01,427287.72,28.26,28.12,35.57
427287.72,9.81,427297.53,427297.53,18.42,427315.95,427315.95,0.01,427315.96,28.24,28.26,35.39
427315.96,9.84,427325.80,427325.80,18.33,427344.12,427344.12,0.01,427344.13,28.17,28.24,35.41
427344.13,9.81,427353.94,427353.94,18.34,427372.28,427372.28,0.01,427372.29,28.15,28.17,35.50
427372.29,9.80,427382.09,427382.09,18.35,427400.43,427400.43,0.01,427400.44,28.15,28.16,35.51
427400.44,9.84,427410.29,427410.29,18.35,427428.64,427428.65,0.01,427428.66,28.21,28.15,35.52
427428.66,9.87,427438.53,427438.53,18.40,427456.93,427456.93,0.01,427456.93,28.28,28.22,35.44
427456.94,9.80,427466.73,427466.73,18.42,427485.16,427485.16,0.01,427485.16,28.23,28.28,35.36
427485.17,9.87,427495.04,427495.04,18.31,427513.34,427513.34,0.01,427513.35,28.18,28.23,35.42
427513.35,9.87,427523.22,427523.22,18.31,427541.53,427541.53,0.01,427541.53,28.18,28.19,35.48
427541.54,9.90,427551.44,427551.44,18.36,427569.81,427569.81,0.01,427569.81,28.27,28.18,35.48
427569.81,9.85,427579.67,427579.67,18.36,427598.03,427598.03,0.01,427598.03,28.22,28.28,35.36
427598.04,9.78,427607.81,427607.81,18.43,427626.25,427626.25,0.01,427626.25,28.22,28.22,35.43
427626.25,9.85,427636.10,427636.10,18.41,427654.51,427654.51,0.01,427654.52,28.27,28.22,35.44
427654.52,9.84,427664.36,427664.36,18.29,427682.65,427682.65,0.01,427682.66,28.14,28.27,35.38
427682.66,9.78,427692.44,427692.44,18.35,427710.80,427710.80,0.01,427710.80,28.14,28.14,35.54
427710.81,9.87,427720.67,427720.67,18.35,427739.03,427739.03,0.01,427739.03,28.23,28.15,35.53
427739.04,9.77,427748.80,427748.80,18.29,427767.09,427767.09,0.01,427767.10,28.06,28.23,35.42
427767.10,9.81,427776.92,427776.92,18.44,427795.36,427795.36,0.01,427795.37,28.26,28.07,35.63
427795.37,9.84,427805.21,427805.21,18.38,427823.60,427823.60,0.01,427823.61,28.24,28.27,35.38
427823.61,9.88,427833.49,427833.49,18.36,427851.85,427851.85,0.01,427851.85,28.25,28.24,35.41
427851.86,9.87,427861.73,427861.73,18.38,427880.11,427880.11,0.01,427880.12,28.26,28.25,35.40
427880.12,9.82,427889.94,427889.94,18.31,427908.25,427908.25,0.01,427908.26,28.14,28.26,35.38
427908.26,9.77,427918.03,427918.03,18.36,427936.39,427936.39,0.01,427936.40,28.13,28.14,35.53
427936.40,9.88,427946.28,427946.28,18.41,427964.69,427964.69,0.01,427964.70,28.30,28.14,35.54
427964.70,9.82,427974.52,427974.52,18.39,427992.91,427992.91,0.01,427992.92,28.22,28.30,35.34
427992.92,9.81,428002.73,428002.73,18.38,428021.11,428021.11,0.01,428021.12,28.19,28.22,35.44
428021.12,9.81,428030.93,428030.93,18.36,428049.29,428049.29,0.01,428049.29,28.18,28.20,35.46
428049.30,9.83,428059.13,428059.13,18.39,428077.52,428077.52,0.01,428077.53,28.23,28.18,35.49
428077.53,9.82,428087.34,428087.34,18.47,428105.81,428105.81,0.01,428105.82,28.29,28.23,35.42
428105.82,9.84,428115.66,428115.66,18.35,428134.01,428134.01,0.01,428134.01,28.19,28.30,35.34
428134.02,9.88,428143.89,428143.89,18.45,428162.34,428162.34,0.01,428162.35,28.33,28.19,35.47
428162.35,9.85,428172.20,428172.20,18.32,428190.53,428190.53,0.01,428190.53,28.18,28.33,35.29
428190.53,9.80,428200.34,428200.34,18.34,428218.68,428218.68,0.01,428218.68,28.15,28.18,35.48
428218.69,9.79,428228.48,428228.48,18.33,428246.80,428246.81,0.01,428246.81,28.13,28.15,35.52
428246.81,9.84,428256.65,428256.65,18.33,428274.98,428274.98,0.01,428274.99,28.17,28.13,35.55
428274.99,9.78,428284.76,428284.76,18.43,428303.19,428303.19,0.01,428303.20,28.21,28.18,35.49
428303.20,9.84,428313.04,428313.04,18.43,428331.47,428331.47,0.01,428331.48,28.28,28.21,35.45
428331.48,9.82,428341.30,428341.30,18.33,428359.62,428359.62,0.01,428359.63,28.15,28.28,35.36
428359.63,9.79,428369.42,428369.42,18.34,428387.76,428387.76,0.01,428387.77,28.14,28.15,35.52
428387.77,9.79,428397.56,428397.56,18.36,428415.92,428415.92,0.01,428415.92,28.15,28.14,35.54
428415.93,9.88,428425.80,428425.80,18.33,428444.13,428444.13,0.01,428444.14,28.21,28.16,35.52
428444.14,9.81,428453.96,428453.96,18.44,428472.39,428472.39,0.01,428472.40,28.26,28.21,35.44
428472.40,9.79,428482.20,428482.20,18.46,428500.66,428500.66,0.01,428500.67,28.26,28.26,35.38
428500.67,9.81,428510.48,428510.48,18.48,428528.96,428528.96,0.01,428528.97,28.30,28.26,35.38
428528.97,9.81,428538.79,428538.79,18.34,428557.12,428557.12,0.01,428557.13,28.16,28.31,35.33
428557.13,9.78,428566.92,428566.92,18.36,428585.28,428585.28,0.01,428585.29,28.15,28.16,35.51
428585.29,9.79,428595.08,428595.08,18.36,428613.44,428613.44,0.01,428613.45,28.15,28.16,35.51
428613.45,9.88,428623.33,428623.33,18.44,428641.77,428641.77,0.01,428641.77,28.33,28.16,35.51
428641.78,9.80,428651.58,428651.58,18.45,428670.03,428670.03,0.01,428670.04,28.26,28.33,35.30
428670.04,9.85,428679.89,428679.89,18.32,428698.20,428698.21,0.01,428698.21,28.17,28.26,35.38
428698.21,9.77,428707.98,428707.98,18.31,428726.29,428726.29,0.01,428726.30,28.08,28.17,35.49
428726.30,9.77,428736.07,428736.07,18.33,428754.41,428754.41,0.01,428754.41,28.12,28.09,35.61
428754.42,9.88,428764.30,428764.31,18.32,428782.63,428782.63,0.01,428782.64,28.22,28.12,35.57
428782.64,9.83,428792.47,428792.47,18.40,428810.87,428810.87,0.01,428810.87,28.23,28.23,35.43
428810.88,9.87,428820.74,428820.74,18.34,428839.09,428839.09,0.01,428839.10,28.22,28.23,35.42
428839.10,9.82,428848.92,428848.92,18.34,428867.26,428867.26,0.01,428867.27,28.17,28.22,35.43
428867.27,9.81,428877.08,428877.08,18.31,428895.38,428895.38,0.01,428895.39,28.12,28.17,35.50
428895.39,9.81,428905.20,428905.20,18.34,428923.54,428923.54,0.01,428923.55,28.16,28.12,35.56
428923.55,9.80,428933.35,428933.35,18.35,428951.70,428951.70,0.01,428951.71,28.16,28.16,35.51
428951.71,9.81,428961.52,428961.52,18.42,428979.93,428979.93,0.01,428979.94,28.23,28.16,35.51
428979.94,9.83,428989.77,428989.77,18.49,429008.26,429008.26,0.01,429008.27,28.33,28.23,35.42
429008.27,9.85,429018.13,429018.13,18.35,429036.47,429036.47,0.01,429036.48,28.21,28.33,35.30
429036.48,9.88,429046.37,429046.37,18.35,429064.72,429064.72,0.01,429064.73,28.25,28.21,35.45
429064.73,9.77,429074.51,429074.51,18.39,429092.90,429092.90,0.01,429092.91,28.18,28.25,35.40
429092.91,9.79,429102.70,429102.70,18.36,429121.06,429121.06,0.01,429121.06,28.15,28.18,35.49
429121.07,9.81,429130.88,429130.88,18.41,429149.29,429149.29,0.01,429149.29,28.23,28.16,35.52
429149.30,9.87,429159.17,429159.17,18.45,429177.61,429177.61,0.01,429177.62,28.32,28.23,35.42
429177.62,9.88,429187.50,429187.50,18.38,429205.87,429205.87,0.01,429205.88,28.26,28.32,35.31
429205.88,9.80,429215.68,429215.68,18.36,429234.04,429234.04,0.01,429234.05,28.16,28.26,35.38
429234.05,9.80,429243.85,429243.85,18.37,429262.22,429262.22,0.01,429262.23,28.18,28.17,35.51
429262.23,9.82,429272.05,429272.05,18.32,429290.37,429290.37,0.01,429290.38,28.15,28.18,35.48
429290.38,9.82,429300.20,429300.20,18.42,429318.63,429318.63,0.01,429318.63,28.25,28.15,35.52
429318.63,9.77,429328.40,429328.40,18.39,429346.79,429346.80,0.01,429346.80,28.17,28.26,35.39
429346.80,9.83,429356.63,429356.63,18.39,429375.02,429375.02,0.01,429375.03,28.22,28.17,35.50
429375.03,9.87,429384.90,429384.90,18.38,429403.28,429403.28,0.01,429403.29,28.26,28.22,35.43
429403.29,9.82,429413.11,429413.11,18.30,429431.41,429431.41,0.01,429431.42,28.13,28.26,35.39
429431.42,9.82,429441.24,429441.25,18.33,429459.58,429459.58,0.01,429459.59,28.17,28.13,35.55
429459.59,9.86,429469.45,429469.45,18.38,429487.83,429487.83,0.01,429487.83,28.24,28.18,35.49
429487.83,9.86,429497.69,429497.69,18.41,429516.10,429516.10,0.01,429516.11,28.27,28.24,35.41
429516.11,9.79,429525.90,429525.90,18.33,429544.23,429544.23,0.01,429544.24,28.13,28.28,35.36
429544.24,9.78,429554.02,429554.02,18.35,429572.38,429572.38,0.01,429572.39,28.14,28.13,35.55
429572.39,9.85,429582.24,429582.24,18.37,429600.60,429600.60,0.01,429600.61,28.22,28.15,35.53
429600.62,9.80,429610.41,429610.41,18.34,429628.76,429628.76,0.01,429628.76,28.15,28.23,35.43
429628.77,9.84,429638.60,429638.60,18.39,429656.99,429656.99,0.01,429657.00,28.24,28.15,35.52
429657.00,9.78,429666.78,429666.78,18.42,429685.20,429685.20,0.01,429685.20,28.20,28.24,35.41
