start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
194853.28,9.92,194863.20,194863.20,18.52,194881.72,194881.72,0.01,194881.73,28.44,28.76,34.77
194881.73,9.98,194891.71,194891.71,18.46,194910.16,194910.16,0.01,194910.17,28.44,28.45,35.15
194910.17,9.97,194920.14,194920.14,19.51,194939.66,194939.66,0.01,194939.66,29.49,28.44,35.16
194939.67,9.98,194949.65,194949.65,19.19,194968.85,194968.85,0.01,194968.85,29.18,29.50,33.90
194968.86,9.87,194978.73,194978.73,19.54,194998.27,194998.27,0.01,194998.28,29.42,29.19,34.26
194998.28,9.91,195008.19,195008.19,18.52,195026.71,195026.71,0.01,195026.72,28.44,29.43,33.98
195026.73,9.96,195036.68,195036.68,18.39,195055.08,195055.08,0.01,195055.08,28.36,28.44,35.16
195055.09,9.86,195064.94,195064.94,18.35,195083.29,195083.29,0.01,195083.30,28.21,28.36,35.26
195083.30,9.78,195093.08,195093.08,18.41,195111.49,195111.49,0.01,195111.50,28.20,28.22,35.44
195111.50,9.80,195121.31,195121.31,18.36,195139.67,195139.67,0.01,195139.67,28.17,28.20,35.46
195139.67,9.80,195149.47,195149.47,18.33,195167.80,195167.80,0.01,195167.81,28.14,28.17,35.50
195167.81,9.82,195177.63,195177.63,18.30,195195.93,195195.93,0.01,195195.94,28.12,28.14,35.54
195195.94,9.78,195205.71,195205.71,18.33,195224.04,195224.04,0.01,195224.05,28.12,28.13,35.55
195224.06,9.84,195233.89,195233.89,18.35,195252.25,195252.25,0.01,195252.25,28.20,28.12,35.56
195252.26,9.77,195262.03,195262.03,18.43,195280.46,195280.46,0.01,195280.47,28.21,28.20,35.46
195280.47,9.85,195290.32,195290.32,18.38,195308.69,195308.69,0.01,195308.70,28.23,28.21,35.45
195308.70,9.81,195318.51,195318.52,18.33,195336.85,195336.85,0.01,195336.86,28.15,28.23,35.42
195336.86,9.75,195346.61,195346.61,18.35,195364.96,195364.96,0.01,195364.97,28.11,28.16,35.51
195364.97,9.80,195374.77,195374.77,18.34,195393.11,195393.11,0.01,195393.12,28.15,28.12,35.57
195393.12,9.78,195402.90,195402.90,18.28,195421.18,195421.18,0.01,195421.19,28.06,28.15,35.53
195421.19,9.79,195430.98,195430.98,18.39,195449.37,195449.37,0.01,195449.38,28.19,28.07,35.63
195449.38,9.77,195459.16,195459.16,18.45,195477.61,195477.61,0.01,195477.61,28.23,28.20,35.47
195477.62,9.90,195487.51,195487.51,18.35,195505.86,195505.86,0.01,195505.87,28.25,28.23,35.42
195505.87,9.78,195515.65,195515.65,18.31,195533.96,195533.96,0.01,195533.97,28.10,28.25,35.39
195533.97,9.78,195543.75,195543.75,18.41,195562.16,195562.16,0.01,195562.17,28.20,28.10,35.58
195562.17,9.74,195571.92,195571.92,18.36,195590.28,195590.28,0.01,195590.29,28.11,28.20,35.46
195590.29,9.84,195600.13,195600.13,18.36,195618.49,195618.49,0.01,195618.50,28.21,28.12,35.57
195618.50,9.80,195628.30,195628.30,18.52,195646.82,195646.82,0.01,195646.83,28.33,28.21,35.44
195646.83,9.76,195656.59,195656.59,18.48,195675.07,195675.07,0.01,195675.07,28.24,28.33,35.30
195675.08,9.77,195684.84,195684.84,18.47,195703.32,195703.32,0.01,195703.32,28.25,28.25,35.40
195703.33,9.80,195713.13,195713.13,18.33,195731.46,195731.46,0.01,195731.47,28.15,28.25,35.40
195731.47,9.82,195741.30,195741.30,18.30,195759.59,195759.59,0.01,195759.60,28.12,28.15,35.53
195759.60,9.80,195769.40,195769.40,18.53,195787.93,195787.93,0.01,195787.94,28.34,28.13,35.55
195787.94,9.80,195797.74,195797.74,18.40,195816.15,195816.15,0.01,195816.15,28.21,28.34,35.29
195816.16,9.76,195825.92,195825.92,18.48,195844.39,195844.39,0.01,195844.40,28.25,28.22,35.44
195844.40,9.80,195854.21,195854.21,18.41,195872.62,195872.62,0.01,195872.63,28.22,28.25,35.40
195872.63,9.76,195882.39,195882.39,18.48,195900.88,195900.88,0.01,195900.88,28.25,28.23,35.43
195900.89,9.81,195910.70,195910.70,18.34,195929.03,195929.04,0.01,195929.04,28.15,28.26,35.39
195929.04,9.81,195938.86,195938.86,18.42,195957.28,195957.28,0.01,195957.29,28.24,28.16,35.51
195957.29,9.80,195967.09,195967.09,18.33,195985.42,195985.42,0.01,195985.43,28.13,28.25,35.40
195985.43,9.84,195995.27,195995.27,18.33,196013.60,196013.61,0.01,196013.61,28.18,28.14,35.54
196013.61,9.86,196023.48,196023.48,18.33,196041.81,196041.81,0.01,196041.82,28.20,28.19,35.48
196041.82,9.78,196051.60,196051.60,18.37,196069.96,196069.96,0.01,196069.97,28.15,28.20,35.46
196069.97,9.84,196079.81,196079.81,18.43,196098.24,196098.24,0.01,196098.25,28.28,28.15,35.52
196098.25,9.80,196108.05,196108.05,18.35,196126.40,196126.40,0.01,196126.41,28.15,28.28,35.36
196126.41,9.80,196136.20,196136.20,18.32,196154.52,196154.52,0.01,196154.53,28.12,28.16,35.51
196154.53,9.82,196164.35,196164.35,18.41,196182.76,196182.76,0.01,196182.77,28.24,28.12,35.56
196182.77,9.85,196192.62,196192.62,18.32,196210.94,196210.94,0.01,196210.95,28.18,28.24,35.41
196210.95,9.76,196220.71,196220.71,18.31,196239.02,196239.02,0.01,196239.03,28.08,28.18,35.49
196239.03,9.79,196248.82,196248.82,18.35,196267.17,196267.17,0.01,196267.18,28.15,28.08,35.61
196267.18,9.88,196277.06,196277.06,18.51,196295.57,196295.57,0.01,196295.58,28.40,28.15,35.52
196295.58,9.83,196305.41,196305.41,18.35,196323.76,196323.76,0.01,196323.77,28.19,28.40,35.21
196323.77,9.77,196333.54,196333.54,18.34,196351.88,196351.88,0.01,196351.89,28.12,28.19,35.47
196351.89,9.76,196361.65,196361.65,18.32,196379.98,196379.98,0.01,196379.98,28.09,28.12,35.56
196379.98,9.79,196389.78,196389.78,18.34,196408.11,196408.11,0.01,196408.12,28.14,28.09,35.60
196408.12,9.77,196417.90,196417.90,18.34,196436.23,196436.23,0.01,196436.24,28.12,28.14,35.54
196436.24,9.78,196446.02,196446.02,18.37,196464.40,196464.40,0.01,196464.40,28.16,28.12,35.56
196464.40,9.81,196474.21,196474.21,18.50,196492.71,196492.71,0.01,196492.71,28.31,28.16,35.51
196492.72,9.83,196502.54,196502.54,18.47,196521.01,196521.01,0.01,196521.02,28.30,28.31,35.32
196521.02,9.77,196530.79,196530.79,18.30,196549.09,196549.09,0.01,196549.10,28.08,28.30,35.33
196549.10,9.79,196558.89,196558.89,18.44,196577.33,196577.33,0.01,196577.34,28.24,28.08,35.61
196577.34,9.84,196587.18,196587.18,18.47,196605.66,196605.66,0.01,196605.66,28.32,28.24,35.41
196605.66,9.78,196615.44,196615.44,18.51,196633.95,196633.95,0.01,196633.96,28.30,28.32,35.31
196633.96,9.78,196643.74,196643.74,18.34,196662.08,196662.08,0.01,196662.09,28.13,28.30,35.34
196662.09,9.75,196671.85,196671.85,18.44,196690.29,196690.29,0.01,196690.29,28.20,28.13,35.55
196690.29,9.84,196700.13,196700.13,18.42,196718.56,196718.56,0.01,196718.56,28.27,28.20,35.46
196718.57,9.78,196728.35,196728.35,18.48,196746.83,196746.84,0.01,196746.84,28.28,28.27,35.37
196746.85,9.77,196756.61,196756.61,18.32,196774.94,196774.94,0.01,196774.94,28.10,28.28,35.36
196774.95,9.84,196784.78,196784.78,18.47,196803.26,196803.26,0.01,196803.26,28.32,28.10,35.59
196803.26,9.82,196813.09,196813.09,18.55,196831.64,196831.64,0.01,196831.65,28.38,28.32,35.31
196831.65,9.81,196841.47,196841.47,18.30,196859.76,196859.76,0.01,196859.77,28.12,28.39,35.23
196859.77,9.78,196869.55,196869.55,18.32,196887.87,196887.87,0.01,196887.88,28.11,28.12,35.56
196887.88,9.77,196897.65,196897.65,18.48,196916.13,196916.13,0.01,196916.13,28.25,28.11,35.57
196916.14,9.78,196925.91,196925.91,18.44,196944.36,196944.36,0.01,196944.36,28.23,28.25,35.39
196944.36,9.82,196954.18,196954.18,18.43,196972.61,196972.61,0.01,196972.62,28.25,28.23,35.42
196972.62,9.79,196982.40,196982.40,18.35,197000.76,197000.76,0.01,197000.77,28.15,28.25,35.39
197000.77,9.78,197010.55,197010.55,18.30,197028.85,197028.85,0.01,197028.86,28.09,28.15,35.52
197028.86,9.76,197038.62,197038.62,18.35,197056.97,197056.97,0.01,197056.98,28.12,28.09,35.60
197056.98,9.76,197066.74,197066.74,18.30,197085.05,197085.05,0.01,197085.05,28.07,28.12,35.56
197085.06,9.79,197094.84,197094.84,18.45,197113.29,197113.29,0.01,197113.30,28.24,28.07,35.62
197113.30,9.79,197123.09,197123.09,18.51,197141.60,197141.60,0.01,197141.60,28.30,28.24,35.40
197141.61,9.86,197151.47,197151.47,18.53,197170.00,197170.00,0.01,197170.01,28.40,28.30,35.33
197170.01,9.76,197179.77,197179.77,18.31,197198.08,197198.08,0.01,197198.09,28.08,28.40,35.21
197198.09,9.81,197207.90,197207.90,18.35,197226.25,197226.25,0.01,197226.25,28.16,28.08,35.61
197226.26,9.76,197236.02,197236.02,18.28,197254.30,197254.30,0.01,197254.31,28.06,28.17,35.50
197254.32,9.86,197264.18,197264.18,18.48,197282.65,197282.65,0.01,197282.66,28.35,28.06,35.64
197282.66,9.77,197292.43,197292.43,18.30,197310.74,197310.74,0.01,197310.74,28.08,28.35,35.28
197310.74,9.79,197320.54,197320.54,18.34,197338.88,197338.88,0.01,197338.88,28.14,28.08,35.61
197338.89,9.82,197348.71,197348.71,18.43,197367.14,197367.14,0.01,197367.15,28.26,28.14,35.53
197367.15,9.80,197376.95,197376.95,18.30,197395.25,197395.25,0.01,197395.26,28.11,28.27,35.38
197395.26,9.77,197405.03,197405.03,18.45,197423.48,197423.48,0.01,197423.49,28.23,28.11,35.58
197423.49,9.78,197433.27,197433.27,18.46,197451.73,197451.73,0.01,197451.74,28.25,28.23,35.42
197451.74,9.82,197461.56,197461.56,18.36,197479.92,197479.92,0.01,197479.93,28.19,28.25,35.40
197479.94,9.77,197489.70,197489.70,18.36,197508.06,197508.06,0.01,197508.07,28.13,28.20,35.47
197508.07,9.82,197517.89,197517.89,18.42,197536.32,197536.32,0.01,197536.32,28.25,28.13,35.55
197536.32,9.82,197546.15,197546.15,18.44,197564.59,197564.59,0.01,197564.59,28.27,28.26,35.39
197564.60,9.78,197574.38,197574.38,18.34,197592.72,197592.72,0.01,197592.73,28.13,28.27,35.37
197592.73,9.79,197602.52,197602.52,18.34,197620.86,197620.86,0.01,197620.87,28.14,28.14,35.54
197620.87,9.81,197630.68,197630.68,18.53,197649.21,197649.21,0.01,197649.22,28.35,28.14,35.54
197649.22,9.82,197659.05,197659.05,18.48,197677.53,197677.53,0.01,197677.53,28.31,28.35,35.27
197677.54,9.85,197687.39,197687.39,18.30,197705.69,197705.69,0.01,197705.70,28.16,28.31,35.32
197705.70,9.78,197715.48,197715.48,18.43,197733.91,197733.91,0.01,197733.92,28.22,28.16,35.51
197733.92,9.79,197743.71,197743.71,18.31,197762.02,197762.02,0.01,197762.03,28.11,28.22,35.43
197762.03,9.80,197771.83,197771.83,18.31,197790.14,197790.14,0.01,197790.14,28.11,28.11,35.58
197790.15,9.85,197799.99,197799.99,18.37,197818.37,197818.37,0.01,197818.38,28.23,28.12,35.57
197818.38,9.80,197828.18,197828.18,18.34,197846.52,197846.52,0.01,197846.53,28.15,28.23,35.42
197846.53,9.78,197856.32,197856.32,18.42,197874.74,197874.74,0.01,197874.75,28.21,28.16,35.52
197874.75,9.76,197884.51,197884.51,18.34,197902.85,197902.85,0.01,197902.85,28.10,28.22,35.44
197902.86,9.83,197912.68,197912.68,18.30,197930.99,197930.99,0.01,197930.99,28.14,28.11,35.58
197931.00,9.83,197940.82,197940.83,18.39,197959.22,197959.22,0.01,197959.23,28.23,28.14,35.54
197959.23,9.86,197969.09,197969.09,18.35,197987.44,197987.44,0.01,197987.45,28.23,28.23,35.42
197987.45,9.80,197997.25,197997.25,18.31,198015.56,198015.56,0.01,198015.57,28.12,28.23,35.43
198015.57,9.78,198025.35,198025.35,18.33,198043.68,198043.68,0.01,198043.69,28.11,28.12,35.56
198043.69,9.75,198053.44,198053.44,18.30,198071.73,198071.73,0.01,198071.74,28.05,28.12,35.57
198071.74,9.78,198081.53,198081.53,18.43,198099.96,198099.96,0.01,198099.97,28.22,28.05,35.65
198099.97,9.80,198109.77,198109.77,18.34,198128.11,198128.11,0.01,198128.12,28.15,28.23,35.43
198128.12,9.76,198137.88,198137.88,18.47,198156.35,198156.35,0.01,198156.36,28.24,28.15,35.52
198156.36,9.78,198166.14,198166.14,18.48,198184.62,198184.62,0.01,198184.63,28.27,28.24,35.41
198184.63,9.81,198194.45,198194.45,18.36,198212.80,198212.80,0.01,198212.81,28.18,28.27,35.37
198212.81,9.85,198222.66,198222.66,18.32,198240.98,198240.98,0.01,198240.99,28.17,28.18,35.48
198240.99,9.83,198250.82,198250.82,18.35,198269.17,198269.17,0.01,198269.18,28.19,28.18,35.49
198269.18,9.86,198279.04,198279.04,18.33,198297.38,198297.38,0.01,198297.38,28.20,28.19,35.47
198297.39,9.86,198307.25,198307.25,18.42,198325.67,198325.67,0.01,198325.68,28.29,28.20,35.46
198325.68,9.87,198335.55,198335.55,18.32,198353.88,198353.88,0.01,198353.89,28.20,28.30,35.34
198353.89,9.84,198363.72,198363.72,18.34,198382.06,198382.06,0.01,198382.07,28.18,28.20,35.46
198382.07,9.78,198391.85,198391.85,18.32,198410.17,198410.17,0.01,198410.18,28.11,28.19,35.48
198410.18,9.78,198419.96,198419.96,18.32,198438.28,198438.28,0.01,198438.29,28.11,28.11,35.57
198438.29,9.80,198448.09,198448.09,18.34,198466.43,198466.43,0.01,198466.44,28.15,28.11,35.57
198466.44,9.76,198476.21,198476.21,18.52,198494.73,198494.73,0.01,198494.73,28.29,28.15,35.52
198494.74,9.79,198504.53,198504.53,18.50,198523.04,198523.04,0.01,198523.04,28.31,28.29,35.35
198523.04,9.80,198532.85,198532.85,18.32,198551.17,198551.17,0.01,198551.17,28.13,28.31,35.33
198551.18,9.77,198560.94,198560.94,18.30,198579.25,198579.25,0.01,198579.25,28.08,28.13,35.55
198579.25,9.82,198589.08,198589.08,18.33,198607.41,198607.41,0.01,198607.42,28.16,28.08,35.61
198607.42,9.80,198617.22,198617.22,18.32,198635.54,198635.54,0.01,198635.55,28.13,28.17,35.50
198635.55,9.82,198645.37,198645.37,18.36,198663.74,198663.74,0.01,198663.74,28.19,28.13,35.55
198663.74,9.80,198673.55,198673.55,18.36,198691.90,198691.90,0.01,198691.91,28.17,28.19,35.47
198691.91,9.84,198701.76,198701.76,18.29,198720.05,198720.05,0.01,198720.05,28.14,28.17,35.50
198720.05,9.76,198729.82,198729.82,18.33,198748.15,198748.15,0.01,198748.15,28.10,28.14,35.53
198748.15,9.77,198757.93,198757.93,18.31,198776.24,198776.24,0.01,198776.25,28.09,28.10,35.59
198776.25,9.79,198786.04,198786.04,18.29,198804.33,198804.33,0.01,198804.34,28.09,28.10,35.59
198804.34,9.77,198814.11,198814.11,18.31,198832.42,198832.42,0.01,198832.43,28.09,28.09,35.60
198832.43,9.76,198842.20,198842.20,18.49,198860.69,198860.69,0.01,198860.69,28.26,28.09,35.60
198860.69,9.82,198870.51,198870.51,18.33,198888.85,198888.85,0.01,198888.85,28.16,28.26,35.38
198888.86,9.78,198898.63,198898.63,18.31,198916.94,198916.94,0.01,198916.95,28.09,28.16,35.51
198916.95,9.84,198926.78,198926.79,18.37,198945.15,198945.15,0.01,198945.16,28.21,28.09,35.60
198945.16,9.83,198954.99,198954.99,18.34,198973.34,198973.34,0.01,198973.34,28.18,28.21,35.44
198973.35,9.86,198983.21,198983.21,18.37,199001.57,199001.57,0.01,199001.58,28.23,28.18,35.48
199001.58,9.77,199011.35,199011.35,18.34,199029.70,199029.70,0.01,199029.70,28.12,28.24,35.42
199029.71,9.84,199039.55,199039.55,18.32,199057.87,199057.87,0.01,199057.88,28.17,28.12,35.56
199057.88,9.83,199067.71,199067.71,18.31,199086.01,199086.01,0.01,199086.02,28.14,28.17,35.50
199086.02,9.83,199095.86,199095.86,18.29,199114.15,199114.15,0.01,199114.15,28.13,28.14,35.53
199114.15,9.72,199123.88,199123.88,18.33,199142.21,199142.21,0.01,199142.22,28.07,28.13,35.55
199142.22,9.77,199151.99,199151.99,18.37,199170.37,199170.37,0.01,199170.37,28.15,28.07,35.63
199170.38,9.80,199180.18,199180.18,18.34,199198.52,199198.52,0.01,199198.53,28.15,28.16,35.52
199198.53,9.81,199208.34,199208.34,18.30,199226.64,199226.64,0.01,199226.65,28.12,28.15,35.52
199226.65,9.82,199236.48,199236.48,18.30,199254.78,199254.78,0.01,199254.79,28.13,28.12,35.56
199254.79,9.78,199264.57,199264.57,18.32,199282.89,199282.89,0.01,199282.90,28.11,28.14,35.54
199282.90,9.84,199292.74,199292.74,18.34,199311.08,199311.08,0.01,199311.09,28.19,28.11,35.57
199311.09,9.81,199320.90,199320.90,18.36,199339.26,199339.26,0.01,199339.26,28.17,28.19,35.47
199339.27,9.78,199349.05,199349.05,18.46,199367.51,199367.51,0.01,199367.52,28.25,28.18,35.49
199367.52,9.80,199377.32,199377.32,18.32,199395.63,199395.63,0.01,199395.64,28.12,28.25,35.40
199395.64,9.81,199405.45,199405.45,18.34,199423.79,199423.79,0.01,199423.80,28.16,28.12,35.56
199423.80,9.79,199433.59,199433.59,18.31,199451.90,199451.90,0.01,199451.91,28.11,28.16,35.51
199451.91,9.74,199461.65,199461.65,18.31,199479.96,199479.96,0.01,199479.97,28.06,28.11,35.57
199479.97,9.82,199489.79,199489.79,18.34,199508.13,199508.13,0.01,199508.14,28.17,28.06,35.64
199508.14,9.80,199517.94,199517.94,18.46,199536.40,199536.40,0.01,199536.41,28.27,28.17,35.50
199536.41,9.78,199546.19,199546.19,18.42,199564.61,199564.61,0.01,199564.61,28.20,28.27,35.37
199564.61,9.79,199574.41,199574.41,18.33,199592.74,199592.74,0.01,199592.74,28.13,28.20,35.46
199592.75,9.80,199602.55,199602.55,18.36,199620.91,199620.91,0.01,199620.92,28.17,28.13,35.55
199620.92,9.82,199630.74,199630.74,18.48,199649.22,199649.22,0.01,199649.23,28.31,28.17,35.50
199649.23,9.84,199659.06,199659.07,18.53,199677.59,199677.59,0.01,199677.60,28.37,28.31,35.32
199677.60,9.79,199687.39,199687.39,18.38,199705.77,199705.78,0.01,199705.78,28.18,28.38,35.24
199705.78,9.77,199715.55,199715.55,18.45,199734.00,199734.00,0.01,199734.01,28.22,28.18,35.48
199734.01,9.80,199743.81,199743.81,18.42,199762.23,199762.23,0.01,199762.24,28.23,28.22,35.43
199762.24,9.85,199772.08,199772.09,18.35,199790.44,199790.44,0.01,199790.45,28.21,28.23,35.42
199790.45,9.80,199800.25,199800.25,18.32,199818.56,199818.56,0.01,199818.57,28.12,28.21,35.45
199818.57,9.84,199828.41,199828.41,18.34,199846.76,199846.76,0.01,199846.76,28.19,28.13,35.55
199846.76,9.83,199856.60,199856.60,18.51,199875.10,199875.10,0.01,199875.11,28.35,28.19,35.47
199875.11,9.84,199884.95,199884.95,18.33,199903.28,199903.28,0.01,199903.29,28.18,28.35,35.28
199903.29,9.81,199913.10,199913.10,18.29,199931.40,199931.40,0.01,199931.40,28.11,28.18,35.49
199931.40,9.76,199941.16,199941.16,18.46,199959.62,199959.62,0.01,199959.62,28.22,28.11,35.57
199959.62,9.79,199969.41,199969.41,18.31,199987.72,199987.72,0.01,199987.73,28.10,28.22,35.43
199987.73,9.75,199997.48,199997.48,18.35,200015.84,200015.84,0.01,200015.85,28.12,28.10,35.58
200015.85,9.78,200025.62,200025.63,18.40,200044.03,200044.03,0.01,200044.04,28.19,28.12,35.56
200044.04,9.75,200053.79,200053.79,18.43,200072.22,200072.22,0.01,200072.23,28.19,28.19,35.47
200072.23,9.80,200082.04,200082.04,18.31,200100.35,200100.35,0.01,200100.36,28.13,28.19,35.47
200100.36,9.80,200110.16,200110.16,18.36,200128.52,200128.52,0.01,200128.53,28.17,28.13,35.55
200128.53,9.83,200138.36,200138.36,18.48,200156.84,200156.85,0.01,200156.85,28.32,28.17,35.50
200156.86,9.87,200166.72,200166.72,18.52,200185.25,200185.25,0.01,200185.26,28.40,28.33,35.30
200185.26,9.79,200195.05,200195.05,18.49,200213.54,200213.54,0.01,200213.55,28.29,28.40,35.21
200213.55,9.84,200223.39,200223.39,18.29,200241.68,200241.68,0.01,200241.69,28.14,28.29,35.35
200241.69,9.78,200251.47,200251.47,18.33,200269.80,200269.80,0.01,200269.81,28.12,28.14,35.54
200269.81,9.76,200279.57,200279.57,18.46,200298.03,200298.03,0.01,200298.04,28.23,28.13,35.55
200298.04,9.83,200307.87,200307.87,18.33,200326.20,200326.20,0.01,200326.21,28.17,28.23,35.42
200326.21,9.84,200336.05,200336.05,18.37,200354.42,200354.42,0.01,200354.43,28.22,28.17,35.50
200354.43,9.83,200364.26,200364.26,18.38,200382.63,200382.63,0.01,200382.64,28.21,28.22,35.44
200382.64,9.85,200392.49,200392.49,18.46,200410.95,200410.95,0.01,200410.96,28.31,28.21,35.45
200410.96,9.78,200420.74,200420.74,18.45,200439.19,200439.19,0.01,200439.19,28.23,28.32,35.32
200439.19,9.82,200449.02,200449.02,18.44,200467.46,200467.46,0.01,200467.47,28.28,28.24,35.42
200467.47,9.78,200477.25,200477.25,18.44,200495.69,200495.69,0.01,200495.70,28.23,28.28,35.36
200495.70,9.78,200505.48,200505.48,18.32,200523.80,200523.80,0.01,200523.81,28.11,28.23,35.42
200523.81,9.82,200533.64,200533.64,18.38,200552.02,200552.02,0.01,200552.02,28.21,28.11,35.57
200552.03,9.78,200561.81,200561.81,18.48,200580.29,200580.29,0.01,200580.30,28.27,28.21,35.45
200580.30,9.77,200590.07,200590.07,18.44,200608.51,200608.51,0.01,200608.52,28.22,28.27,35.37
200608.52,9.87,200618.39,200618.39,18.35,200636.75,200636.75,0.01,200636.76,28.23,28.22,35.43
200636.76,9.85,200646.61,200646.61,18.34,200664.95,200664.95,0.01,200664.95,28.19,28.24,35.41
200664.96,9.85,200674.81,200674.81,18.34,200693.15,200693.15,0.01,200693.16,28.20,28.20,35.46
200693.16,9.84,200703.00,200703.00,18.37,200721.37,200721.37,0.01,200721.38,28.21,28.21,35.45
200721.38,9.83,200731.21,200731.21,18.32,200749.53,200749.53,0.01,200749.54,28.16,28.22,35.44
200749.54,9.83,200759.37,200759.37,18.45,200777.82,200777.82,0.01,200777.83,28.29,28.16,35.51
200777.83,9.83,200787.66,200787.66,18.46,200806.13,200806.13,0.01,200806.13,28.30,28.29,35.35
200806.13,9.78,200815.91,200815.91,18.44,200834.36,200834.36,0.01,200834.37,28.23,28.31,35.33
200834.37,9.78,200844.15,200844.15,18.42,200862.57,200862.57,0.01,200862.58,28.21,28.23,35.42
200862.58,9.76,200872.34,200872.34,18.39,200890.72,200890.72,0.01,200890.73,28.15,28.21,35.45
200890.73,9.82,200900.55,200900.55,18.47,200919.02,200919.02,0.01,200919.03,28.30,28.15,35.52
200919.03,9.83,200928.86,200928.86,18.32,200947.17,200947.18,0.01,200947.18,28.15,28.30,35.34
200947.18,9.76,200956.95,200956.95,18.31,200975.26,200975.26,0.01,200975.27,28.08,28.15,35.52
200975.27,9.79,200985.06,200985.06,18.29,201003.34,201003.34,0.01,201003.35,28.08,28.08,35.61
201003.35,9.84,201013.19,201013.19,18.33,201031.52,201031.52,0.01,201031.53,28.18,28.08,35.61
201031.53,9.78,201041.31,201041.31,18.32,201059.62,201059.62,0.01,201059.63,28.10,28.18,35.49
201059.63,9.82,201069.45,201069.45,18.32,201087.78,201087.78,0.01,201087.78,28.15,28.10,35.58
201087.79,9.76,201097.54,201097.54,18.27,201115.82,201115.82,0.01,201115.83,28.04,28.15,35.52
201115.83,9.78,201125.60,201125.60,18.31,201143.91,201143.91,0.01,201143.92,28.09,28.04,35.66
201143.92,9.80,201153.72,201153.72,18.45,201172.17,201172.17,0.01,201172.18,28.26,28.10,35.59
201172.18,9.76,201181.94,201181.94,18.31,201200.25,201200.25,0.01,201200.26,28.08,28.26,35.39
201200.26,9.76,201210.02,201210.02,18.40,201228.43,201228.43,0.01,201228.43,28.17,28.08,35.61
201228.44,9.83,201238.27,201238.27,18.35,201256.61,201256.62,0.01,201256.62,28.19,28.17,35.49
201256.62,9.76,201266.38,201266.38,18.33,201284.71,201284.71,0.01,201284.72,28.09,28.19,35.48
201284.72,9.78,201294.50,201294.50,18.34,201312.84,201312.84,0.01,201312.85,28.13,28.09,35.60
201312.85,9.83,201322.69,201322.69,18.31,201341.00,201341.00,0.01,201341.01,28.15,28.14,35.54
201341.01,9.77,201350.78,201350.78,18.38,201369.15,201369.15,0.01,201369.16,28.15,28.15,35.52
201369.16,9.83,201378.99,201378.99,18.35,201397.34,201397.34,0.01,201397.35,28.19,28.15,35.52
201397.35,9.78,201407.13,201407.13,18.33,201425.46,201425.46,0.01,201425.47,28.12,28.19,35.47
201425.47,9.83,201435.31,201435.31,18.37,201453.67,201453.67,0.01,201453.68,28.21,28.12,35.56
201453.69,9.80,201463.49,201463.49,18.31,201481.80,201481.80,0.01,201481.81,28.12,28.21,35.44
201481.81,9.79,201491.60,201491.60,18.34,201509.94,201509.94,0.01,201509.95,28.14,28.12,35.56
201509.95,9.76,201519.71,201519.71,18.37,201538.08,201538.08,0.01,201538.08,28.13,28.14,35.54
201538.08,9.83,201547.91,201547.92,18.40,201566.32,201566.32,0.01,201566.33,28.24,28.14,35.54
201566.33,9.83,201576.16,201576.16,18.26,201594.42,201594.43,0.01,201594.43,28.10,28.24,35.41
201594.44,9.85,201604.28,201604.28,18.35,201622.63,201622.63,0.01,201622.64,28.20,28.11,35.58
201622.64,9.85,201632.49,201632.49,18.46,201650.94,201650.94,0.01,201650.95,28.31,28.20,35.46
201650.95,9.87,201660.83,201660.83,18.36,201679.19,201679.19,0.01,201679.19,28.24,28.31,35.32
201679.20,9.79,201688.99,201688.99,18.30,201707.29,201707.29,0.01,201707.30,28.11,28.24,35.41
201707.30,9.78,201717.08,201717.08,18.46,201735.54,201735.54,0.01,201735.54,28.24,28.11,35.58
201735.55,9.77,201745.32,201745.32,18.45,201763.76,201763.76,0.01,201763.77,28.22,28.24,35.41
201763.77,9.87,201773.64,201773.64,18.30,201791.94,201791.94,0.01,201791.95,28.18,28.23,35.43
201791.95,9.84,201801.79,201801.79,18.31,201820.10,201820.10,0.01,201820.11,28.15,28.18,35.49
201820.11,9.79,201829.90,201829.90,18.47,201848.38,201848.38,0.01,201848.38,28.28,28.16,35.51
201848.39,9.84,201858.23,201858.23,18.51,201876.74,201876.74,0.01,201876.75,28.36,28.28,35.36
201876.75,9.83,201886.58,201886.58,18.39,201904.97,201904.97,0.01,201904.98,28.23,28.37,35.25
201904.98,9.76,201914.75,201914.75,18.35,201933.10,201933.10,0.01,201933.11,28.13,28.23,35.42
201933.11,9.80,201942.91,201942.91,18.46,201961.37,201961.37,0.01,201961.38,28.26,28.13,35.55
201961.38,9.81,201971.19,201971.19,18.36,201989.56,201989.56,0.01,201989.56,28.19,28.26,35.38
201989.57,9.83,201999.40,201999.40,18.32,202017.71,202017.71,0.01,202017.72,28.16,28.19,35.48
202017.72,9.78,202027.50,202027.50,18.35,202045.85,202045.85,0.01,202045.86,28.14,28.16,35.52
202045.86,9.78,202055.64,202055.64,18.30,202073.94,202073.94,0.01,202073.95,28.09,28.14,35.54
202073.95,9.76,202083.70,202083.70,18.30,202102.01,202102.01,0.01,202102.02,28.07,28.09,35.60
